"    TR - V10 - GAF Corp - CI performance to Search Engine ""User Mailboxes"" - 141111-246 CVLT::0203011074             ",,,
TR - V10 - CBRE - 'Find' feature doesn't always display folders - 150223-220 CVLT::0274030656,,,
RE: TR - V10 - Hospital Son Espases - Synthetic full experiencing slow throughput/performance - 150203-132 CVLT::0274030591,,,
TR - V10 - Lincoln Electric Holdings," Inc. - ""null"" output when exporting Email Analytics data after paginating across ""grid"" view in WebConsole - 150401-467 CVLT::0280012452",,
TR - V10 - iDirect Technologies - CVD is crashing on MA when performing any type of backup due to indexing. - 150330-364 CVLT::0202026226,,,
TR - V10 - Santa Cruz County ISD - Can we succesfully reinstall sczas88a as its own Search Engine. - 150402-360 CVLT::0203013363,,,
TR - V10 - State of MN OET - The customer is unable to delete legal hold content - 150331-309 CVLT::0330012622,,,
"    TR - V10 - GAF Corp - CI performance to Search Engine ""User Mailboxes"" - 141111-246 CVLT::0203011074             ",,,
 TR - V10 - Blue Cross & Blue Shield of Florida, Inc. - Windows File system One Pass incremental job failing on UpdateIndex. isam error 920 (no description) - 140929-459 CVLT::0089015563             ,,
     TR - V10 - Cystic Fibrosis Trust - Question about E-Mail Analytics and Mailbox Archiver Agent - 141204-164     ,,,
  TR - V10 - Action Data Communications Ltd - File Level Analytics report not populating Date Accessed column for client - 150109-465 CVLT::0324017035  ,,,
  TR - V10 - Citizens Energy Group - Compliance Search Restore failing stating Outlook not installed but it is. Customer needs to cycle CV services to resolve. - 150204-315 CVLT::0203012537              ,,,
V10 - QUESTION for Altera Corporation - IO spikes on NAS device when running Data Analytics workflow, any method to throttle I/O requests? - 150115-76 CVLT::0202024791,,
    TR - V10 - Cargill, Incorporated - Data Analytics Report is failing - Exception while executing the query - 150205-395 CVLT::0192024421    ,,
   TR - V10 - KPN - IT Master - Service Line IT - MA offline - customer needs to delete FWConfig and push FW via GUI to bring MA online - 150204-158 CVLT::0176032017   ,,,
TR - V10 - City of Bellevue - All searches are timing out, login dialog takes very long to come up. - 150126-364 CVLT::0202024288,,
TR - V10 - ClubCorp, Inc. - Update 13490 fails to install on CommServe - RIMARY KEY constraint 'PK_DM2CloudCoreRole_coreId_roleId' - 150220-147 CVLT::0227010966,,
       TR - V9 - York University - Synthetic fulls on Solaris servers are not backing up all the data on the server. - 150219-297 CVLT::0240022382       ,,,
  TR - V10 - Georgia Department of Transportation - Scheduled nightly full SQL backup always fails the first time due to connectivity issues, then completes success - 150210-163 CVLT::0051016771  ,,
tR - V10 - Schreiber Foods - Job failing due to missing index files - 150226-235 CVLT::0192024930        ,,,
    TR - V10 - Marion County Information Tech. - Can't get end-user search site to work with SSL / https. - 150226-264 CVLT::0203013017    ,,,
TR - V10 - Freddie Mac - Inconsistent Search Results for Notes canonical name vs smtp address - 150220-439 CVLT::0176032409   ,,,
       TR - V10 - United Water - Auxcopy process crashing during content indexing. - 150305-319 CVLT::0203013055       ,,,
   TR - V9 - VAULTEX UK LTD - V9 SP14 Cluster backup Pending - Check Readiness Failure - 150309-159 CVLT::0098018665   ,,,
"  TR - V10 - Probuild - Since updating from SP8 to SP9+ AIX client so pending with ""Failed to establish communications"" messages. - 150218-37 CVLT::0239012638  ",,,
 TR - V10 - Direct Supply, Inc. - Incremental job on alternate media agent is running Index Restore when Index is contained in Index Cache on Last Seen Media Agent - 150225-243 CVLT::0089018353   ,,
   TR - V10 - Serco Inc. - Webserver going unresponsive at times causing outage of Compliance Search, WebConsole, content store etc - 150306-288 CVLT::0203013140   ,
 TR - V10 - Tyco Electronics Corporation - CVD is crashing on media agent. - 150304-88 CVLT::0198013667    ,,,
  TR - Dolce e Gabbana - Process needed to restore data archived on a celerra, but moved to an unsupported way to a VNXE array - 140717-115 CVLT::0057016643  ,,
 TR - V10 - Dell Services Inc. - LibSnooper crash on MediaAgent - 150317-274 CVLT::0202025708 ,,,
Case Manger help points to internal IP,,,
   TR - V10 - Cerner Corporation - CI jobs are failing as the expotrer.exe is timing out and batches are being lost. Patch was created previously for this. - 150319-376 CVLT::0203013173   ,,,
    TR - V10 - Cerner Corporation - Slow Offline Content Indexing job performance - 150302-472 CVLT::0176033107    ,,,
Lincoln Electric - Unable to run more than one add items to a legalhold set - v10 SP9 - 150320-327,,,
 QUESTION for Lincoln Electric Holdings, Inc. - Unable to run more than one add items to a legalhold set - can this behaviour be changed? - v10 SP9 - 150320-327 CVLT::0203013188 ,,
V10 - Blue Cross & Blue Shield of Florida, Inc. - Windows File system One Pass incremental job failing on UpdateIndex. isam error 920 (no description) - 140929-459 CVLT::0089015563,,
V10 - Heartland Dental Care, Inc. - Exchange Mailbox recalls are failing with RetrieveItemThroughAPI::Process --- Exception Message [Skipping retreival as da - 150126-307 CVLT::0048017317,,
  TR - V10 - Manitowoc Foodservice Companies," Inc.. - When performing a Compliance Search keyword search we are getting ""Error occurred while processing the search  - 150325-443 CVLT::0203013230  ",,
 TR - V10 - Devon Energy Corporation - Update Index fails after disabling sDontCopyPrevIndexOnFull - 150220-262 CVLT::0176033348 ,,,
" TR - V10 - homeaway.com - Confirm why NAS file level restore failed with ""File does not exist in backup"" before we forced an index restore - 150323-503 CVLT::0137012075 ",,,
 RE: TR - V10 - Activ Foundation Inc- HDS - OnePass Synthetic Full backup fails with Fsindexrestore.exe crashing during data restore - 150226-63 CVLT::0129006846 ,,,
TR - V10 - AFB (all founds bank) - DLO clients show as disconnected from CommServe within the Backup monitor - 150225-166 CVLT::0274030511,,,
TR - V10 - Walt Disney International Ltd. - Customer wants to enable ACL collection after running first full for OnePass - 150310-191 CVLT::0098018666,,,
 TR - V10 - GAF Corp - Batches are continually timing out and Ci job is not finishing. - 150326-439 CVLT::0198013787 ,,,
TR - V10 - Freddie Mac - Failed to prune all docs from CI server - 150401-376 CVLT::0176033625,,,
 RE: TR - V10 - H&E Equipment Services, Inc. - Unable to search the FAST cloud from Compliance Search - 150324-509 CVLT::0203013328 ,,
 RE: TR - V10 - San Juan Unified School District - Determine why 100 Million item count was reached and why the object count is not going down. Unbalanced data being s - 150320-233 CVLT::0203013225 ,,,
   TR - V10 - Isle of Capri Casinos - Cannot Content Index due to waiting for pruning, same 13 AFIDs stuck in loop - 150325-540 CVLT::0202026143   ,,
"RE: TR - V10 - Kelsey-Seybold Clinic - Can't delete Media Agents ""ks119is01cvwma1"" and ""ks119is01cvwma5"" from the GUI. - 150319-291 CVLT::0192025518",,,
 TR - V10 - Afognak Native Corp - Index size on both nodes are over 90 million items - unbalanced data and failed to prune - 150326-415 CVLT::0176033502 ,,,
TR - V10 - Rusal - CI Job errors on OnChunkClose() - Failed to flush out the documents!!! - 150302-68 CVLT::0203013214,,,
RE: TR - V10 - Cerner Corporation - Assitance to determine cause of errors for Case Manager jobs - 150223-319 CVLT::0176033272,,,
  TR - V10 - Freeman Health System - Legal Hold Sets Show No Contents - 150330-391 CVLT::0193013707  ,,,
TR - V10 - Lincoln Electric Holdings, Inc. - Unable to run more than one add items to a legalhold set - 150320-327 CVLT::0203013217,,
 TR - V10 - Rackspace Hosting - Index cache cleanup not pruning old index cache entries - 150328-7 CVLT::0284014924 ,,,
TR - V10 - Long Run Exploration - Following V10 SP10 upgrade OnePass Synthetic Full jobs go pending - 150330-137 CVLT::0051017490,,,
 TR - V10 - Assemblee Nationale du Quebec - Hyper-V file level restore requires MA to be installed on VSA proxy - 150326-190 CVLT::0072022390 ,,,
TR - V10 - NCI AdvanceMed Corporation - Tomcat on search server using all available memory after CI job is launched. - 150401-323 CVLT::0202026155,,,
  TR - Sybron Dental Specialties Inc. - Customer is seeing many duplicate objects and would like Afcore enabled to eliminate the duplicates. - 150330-521 CVLT::0203013352  ,,,
"TR - V10 - SM Energy Company - SynthFull and Restores referencing incorrect CCID (3) when querying ArchFiles: ""No valid data for the archive file in any Storage Po - 150328-29 CVLT::0280012414",,,
TR - V10 - CBRE - 'Find' feature doesn't always display folders - 150223-220 CVLT::0274030656,,,
RE: TR - V10 - Hospital Son Espases - Synthetic full experiencing slow throughput/performance - 150203-132 CVLT::0274030591,,,
TR - V10 - Lincoln Electric Holdings," Inc. - ""null"" output when exporting Email Analytics data after paginating across ""grid"" view in WebConsole - 150401-467 CVLT::0280012452",,
TR - V10 - iDirect Technologies - CVD is crashing on MA when performing any type of backup due to indexing. - 150330-364 CVLT::0202026226,,,
TR - V10 - Santa Cruz County ISD - Can we succesfully reinstall sczas88a as its own Search Engine. - 150402-360 CVLT::0203013363,,,
TR - V10 - State of MN OET - The customer is unable to delete legal hold content - 150331-309 CVLT::0330012622,,,
          TR - V10 - Altus Group Income Fund - To see if anything can be done to make sure the space consumed during optimization does not go over what is available. - 140610-158 CVLT::0202016816          ,,,
    TR - V10 - BlackBerry (Formerly RIM) - Legal hold initial deployment - 140526-194 CVLT::0189010206    ,,,
 TR - Denver Health Medical Center - Compliance Search for exact strings returning unrelated hits - 140610-475 CVLT::0203008321                          ,,,
    TR - V10 - Citizens Energy Group - Compliance Search results are not being returned when using SMTP addresses on customers new v10 webserver - 140616-402 CVLT::0203008431                         ,,,
    TR - C&S Wholesale Grocers, Inc. - V10 - Content Store Recalls fail.  Recalls from the mailbox work - 140617-349 CVLT::0204012403    ,,
     TR - V10 - Capquest - To prevent multiple mailbox folders from showing in Content Store - 140618-181 CVLT::0202017309     ,,,
  TR - V9 - Freddie Mac -Federal Home Loan Mortgage - Date modified in Compliance Search is in the future - 140626-277 CVLT::0203008620            ,,,
    TR - V10 - dennree GmbH - Unable to get results in EndUser Search after upgrade to SP7 - 140624-135 CVLT::0112009325    ,,,
TR - V10 - Airservices Australia - Determine why some email objects sent to Corporate News cannot be seen by the user mills_rz@asanet inside End User Search - 140701-61 CVLT::0137007802              ,,,
    TR - V10 - Freddie Mac -Federal Home Loan Mortgage - Email Address search producing results only for user in From field, not To/CC/BCC - 140630-177 CVLT::0202017595    ,,
      TR - V10 - CH2M HILL Companies, Ltd. - Offline CI is running to slow - 140630-445 CVLT::0186019280      ,,
   TR - V10 - Queensland Airports Limited - Customer unable to run Offline CI job - 140706-35 CVLT::0143009514   ,,,
           TR - V10 - Portland State University - Restoring NDMP data to another Windows Media Agent fails.  We can restore to data mover MA and filer. v10 SP6 - 140429-339 CVLT::0203008184           ,,,
                       TR - V10 - SA Power Networks (ETSA Utilities) - Media Agent CVD process hangs as cannot rotate Certificate - 140610-61 CVLT::0202017406                       ,,,
        TR - V10 - AOS Cloud - Certificate issues after client machine was cloned - 140610-406 CVLT::0074010110        ,,,
        TR - Qilu Securities Co., Ltd - DB2 DPF failed to allocate stream for backup after upgrading from v9 to v10 - 140525-22 CVLT::0257005759       ,,
    TR - V10 - Veolia Support Services Ltd - Users are unable to view their INBOX under My Data on Web console - 140703-249    ,,,
  TR - V10 - OnX Enterprise Solutions - Linux VMs Guest & Virtual Machine size incorrectly reported in Job Summary   ,,,
"      TR - V10 - Olam Information Services  Pvt. Ltd. - Inconsistent Results When Browsing One-Pass Exchange Mailbox Items Via ""My Data"" In The Web Console - 140304-150 CVLT::0051009550      ",,,
   TR - V9 - University of Leeds - Index information being pruned from the catalog server before it is supposed to. - 140523-108 CVLT::0240015574   ,,,
   TR - V9 - UCB SA HQ - browse keeps pulling index from MA1 when the index is on MA2. We chose the MA as <ANY> when we browse, but it keeps trying to access MA1 - 140417-189 CVLT::0202017947               ,,
    TR - V10 - Infrastructure Ontario - Customer would like assistance setting up Afcore. v10 Sp7 - 140708-318 CVLT::0203008664        ,,,
 TR - V10 - Cerner Corporation - Exporter process crashing frequently on v10 Solr CI server - 140520-466 CVLT::0203007839 ,,,
 TR - V10 - Catlin Underwriting - Unable to retrieve some stubbed files - 140610-123 CVLT::0057013220 ,,,
        TR - V10 - Cerner Corporation - Customer is losing batches on CI jobs to Solr after going to SP7 - 140710-204 CVLT::0203008785        ,,,
         TR - V10 - Mouvement Des Caisses Desjardins (le) - WFS synthetic full backup on pending at 0% - 140514-207         ,,,
   TR - V9 - Department of Environment - Application crash for CVD.exe on Commserve when attempting Index restore during Mailbox Archive browse - 140702-140 CVLT::0051011069   ,,,
     TR - Denver Health Medical Center - Customer wants to have a CI Search enhancement request and possible current version creation reviewed. - 140714-457 CVLT::0062000806     ,,,
 TR - V10 - E FUND MANAGEMENT CO,.LTD - Garbled characters in search preview while searching txt files that contains Chinese characters. - 140715-39 CVLT::0203008865 ,,
           RE: TR - V9 - Fonterra - SAP for Oracle restore fails - continuation of previous ticket TR #140226-20. Customer is attempting to pin point network condition that causes restore failure. - CVLT::0154018269           ,,,
     TR - V10 - Cerner Corporation - Determine cause of search errors and inconsistent search results - 140627-137 CVLT::0203008900     ,,,
      TR - V10 - Moss Adams - Customers CI jobs are failing to his Email search engine after he added a new node. v10 SP7 - 140715-356 CVLT::0203008895      ,,,
  TR - V10 - City of Henderson - To Resolve the GUI Issue of the Recall Tapes Pop-up not coming up during a Browse and Restore Operation - 140521-385 CVLT::0227008033  ,,,
   TR - V10 - S.M.I. Soluciones para el Manejo de la Informacion, C.A. - IndexingService hanging causing multiple IndexingService PIDs to spawn -- producing CreateIn - 140709-505 CVLT::0202018197   ,,
         TR - V10 - Cerner Corporation - Customer is seeing many failed items on export to pst from Compliance Search - v10 SP7 - 140716-380 CVLT::0203008925         ,,,
        TR - V10 - Wessling Holding GmbH - Outlook ContentStore does not show any content - 140627-164 CVLT::0051011200        ,,,
      TR - V10 - HBVB (Bauer Corporate Services) - Restore job using ports outside of Firewall Configuration - 140715-191 CVLT::0098013669      ,,,
   TR - V10 - Wood Group Management Services Ltd - Duplicate GUIDs preventing WinFS/SQL client (ep-app-abacs-02) from authenticating to CS with proper certificate - 140714-122 CVLT::0280008852   ,,,
                           TR - V10 - S.M.I. Soluciones para el Manejo de la Informacion, C.A. - IndexingService hanging causing multiple IndexingService PIDs to spawn -- producing CreateIn - 140709-505 CVLT::0202018197                           ,,
 TR - V10 - Atea Danmark A/S - CVD.exe memory grows above 3 GB and causes CommServe performance to degrade - 140422-220 CVLT::0222010906 ,,,
  TR - V10 - IBM Canada Limited - V10 SP6 (When running a FLA report against OnePass Agent for NetApp, IndexingService.exe consumes all virtual memory on media agen - 140605-428 CVLT::0072015387  ,,
  TR - V10 - DOE - Office of Legacy Management (S.M. Stoller) - CI job losing batches and poor performance - v10 sp7 - 140630-473 CVLT::0203008964  ,,,
        RE: TR - V10 - Atea Danmark A/S - CVD.exe memory grows above 3 GB and causes CommServe performance to degrade - 140422-220 CVLT::0222010906        ,,,
    TR - Olam Information Services  Pvt. Ltd. - Optimize failed with error, There is not enough space on the disk - V10 SP7 - 140717-89 CVLT::0203009007    ,,
       TR - V10 - Komatsu America Corp. - Search time outs caused by suspected by very high Tomcat Memory usage on new read-only node - 140717-20 CVLT::0202018298       ,,,
  TR - V9 - Rogers Data Centres Inc. - v9 SP14 WinFS backup receive: Unable to copy DIR_CHANGE to the CreateIndex process on MediaAgent - 140506-309 CVLT::0092007919  ,,,
  TR - V10 - McCarran International Airport - Customer is getting failed to scrape archive data.  Segment count is very high post optimize. v10 SP7 - 140721-282 CVLT::0203009051  ,,,
  TR - V10 - Lincoln Electric Holdings, Inc. - Critical out of hours.  CL SAP restore during a DR exercise hanging on INDEX RESTORE request for media outside of the - 140722-250 CVLT::0237008283  ,,
TR - V10 - State of Montana - Getting SSO to work with Compliance Search - 140716-433 CVLT::0203008988   ,,,
  TR - V10 - Tarrant Regional Water District - Assist Customer in setup of AFCore - 140718-168 CVLT::0189010989  ,,,
  TR - V10 - ARRIS Group, Inc. - With DSE turned on we were able to set the streams to 18, but only one node was being used - 140625-377 CVLT::0143009439  ,
TR - V10 - Afognak Native Corp - v10 Solr Search returning hits from wrong Search engine. - 140516-299 CVLT::0203008703         ,,,
TR - V10 - NSW Crime Commission - Sharepoint doc restores from Compliance Search failing as DM2SPDocRestore.exe not starting - seeing errors in OS logs from proces - 140724-22 CVLT::0137008054,,,
IT-Lifeline, Inc. - Cannot connect to a linux client thru a proxy - 140716-420 CVLT::0236007633,,
 IT-Lifeline, Inc. - Cannot connect to a linux client thru a proxy - 140716-420 CVLT::0236007633 ,,
TR - V10 - Consolidated Minerals Limited - Immediately after installing Service Pack 7 on the Web Search Server when we navigate to the Compliance Search URL we get the error “Failed  CVLT::0137007706,,,
TR - V10 - CommVault Systems, Inc. - Content Store is not returning results. - 140723-540 CVLT::0198008992,,
 POC - Ping An Insurance (Group) Company of China  Multilingual CI Engine Search functionality within Webconsole ,,,
TR - V10 - State of Wisconsin - Customer would like to implement AFCore.  Data has already been pushed to the Solr Engine. v10 SP7 - 140723-508 CVLT::0203009124     ,,,
 TR - V10 - Contrans Income Fund - Determine why we can not see results past 1-30-14 using end user search - 140709-462 CVLT::0192018717 ,,,
 TR - V10 - Manatee County Sheriff - Assistance to enable AFCORE - 140722-421 CVLT::0186020026 ,,,
 TR - V10 - BT Engage IT - End User - Synthetic Full backups only run at 40GB/hr when environment should be able to do far better - 140722-243 CVLT::0057014296 ,,,
 TR  140702-348 -  PCM  ,,,
       RE: TR - V9 - Harbour IT Cloud - Slow backup performance when many jobs are running and using HTTPS - 140707-569        ,,,
  TR - V10 - Vita Group (Formerly Fone Zone) - After installing Service Pack 7 the Search Engine cannot be started due to Fatal Tomcat Error - 140725-81 CVLT::0137008108  ,,,
  TR - V10 - Ping An Insurance (Group) Company of China, Ltd. - Compliance Search Chinese characters are being malformed and Web Console does not return correct resu - 140723-50 CVLT::0137008115     ,,
  TR - V10 - Altus Group Income Fund - Determine why timeouts are occurring on initial searches - 140725-408 CVLT::0202018617                 ,,,
      TR - V10 - KPN - IT Master - Service Line IT - Cannot authenticate to Linux server - 140703-229 CVLT::0236007680      ,,,
      TR - V10 - Pelephone - Backup Copy fails because its says there are no VM's to backup. - 140721-191 CVLT::0074010481      ,,,
        TR - V10 - Department Of Land & Property Management ( LPMA ) - Unable to View the Index for NAS backups depending on how the browse is performed - 140723-10 CVLT::0137008130        ,,,
140724-180 -  Major Acct - Austrian Airlines AG  - JobSummary Report commandline options not working,,,
     TR - V9 - CALIBRE GROUP LIMITED - Browsing an Exchange mailbox job from the storage policy copy results in no data displayed - 140722-15 CVLT::0148014647     ,,,
 140724-180 -  Major Acct - Austrian Airlines AG  - JobSummary Report commandline options not working,,,
   TR - V10 - Ping An Insurance (Group) Company of China, Ltd. - Determine why we cannot Download items inside Web Console. We fail with the error Failed to determine - 140729-53 CVLT::0137008125   ,,
        TR - V10 - DOE - Office of Legacy Management (S.M. Stoller) - Slow Content Index Performance - 140624-328 CVLT::0203009239        ,,,
   TR - V10 - CHS Inc. - Fast 4.3 failing w/ [FIXML has illegal UTF-8 byte sequences in cc, rclst] after SP7 update - 140729-265 CVLT::0186020230   ,,
TR - V10 - R.J. O'Brien & Associates - Assist With CI Node Hardware Migrations - 140728-176 CVLT::0203009186,,,
     TR - V10 - United Water - CI jobs not pruning correctly and admin node now has ~75 Million objects listed - v10 SP7 - 140728-154 CVLT::0203009192     ,,,
 TR - V10 - Security Bank - Allow end user to search emails after a name change - 140716-390 CVLT::0192018888 ,,,
   TR - V10 - Cadillac Jack, Inc./ Lazer-Tron Division - Error encountered while processing search criteria. - 140723-563 CVLT::0186020238   ,,
   TR - Lincoln Electric Holdings, Inc. - MAPI returned a wrong value for Exchange MB - 140725-284 CVLT::0205014908   ,,
        TR - V10 - Komatsu America Corp. - Customer is not able to export Lotus notes mailbox to NSF file via compliance search. - 140708-492 CVLT::0185012382        ,,,
TR - V10 - FAGE USA DAIRY INDUSTRY - Exporter process still crashing on Solr server - 140414-383 CVLT::0203007109,,,
 Packet capture shows email message in plain text (security risk) from web server to client machine -- customer suspects Content Store ,,,
   TR - V10 - ARRIS Group, Inc. - CI jobs are causing AUXcopy.exe to crash - 140731-166 CVLT::0189011208   ,,
"        RE: TR - V9 - Reserve Bank of Australia - Linux File system backup failing at Create Index phase with ""CreateIndex unable to read valid information from iDataAgent"" - 140725-74 CVLT::0156007522        ",,,
   RE: TR - V10 - AOS Cloud - Certificate issues after client machine was cloned - 140610-406 CVLT::0074010110   ,,,
   RE: TR - V10 - KPN - IT Master - Service Line IT - Cannot authenticate to Linux server - 140703-229 CVLT::0236007680   ,,,
         TR#140729-460: Surete du Quebec         ,,,
     TR - V10 - Cerner Corporation - Inconsistent Search Results with email addresses. - 140730-371 CVLT::0186020413     ,,,
        TR - ARRIS Group, Inc. - To determine cause of indexing failures on Snap Primary copy - 140729-376 CVLT::0066005951        ,,
TR - V10 - Wayland Baptist University - Not able to browse data from storage policy - 140728-306 CVLT::0039003863,,,
             RE: TR - V10 - University of Oklahoma - Incremental Windows File System backup fails with Unable to copy DIR_CHANGE to the CreateIndex process on MediaAgent - 140801-251 CVLT::0089013755             ,,,
   RE: TR - V9 - Fonterra - SAP for Oracle restore fails - continuation of previous ticket TR #140226-20. Customer is attempting to pin point network condition that causes restore failure. - CVLT::0154018269   ,,,
     TR - V10 - DOE - Office of Legacy Management (S.M. Stoller) - Legal Hold Discovery Report is inaccurate for content in hold - 140804-438 CVLT::0186020534     ,,,
   TR - V10 - Ping An Insurance (Group) Company of China, Ltd. - In Compliance Search we are unable to download certain emails which contain Chinese Characters and we - 140805-30 CVLT::0137008240   ,,
  TR - Service First IT - Outlook Addin ContentStore not displaying emails when offline mode is enabled. - 140805-31 CVLT::0144016679      ,,,
   TR - V10 - City Of Brampton - Content Indexing job not running due to CVD reporting exceeding 50%, but SOLRHEALTHCHECK and dir /s confirm 50% isn't consumed - 140729-456 CVLT::0202018994   ,,
          TR - V10 - University of Montana - Oracle IDA 'griz06-cvr', RMAN backup content not be presented in the VIEW RMAN GUI tab during or after each Oracle backup perfo - 140624-302 CVLT::0237008542         ,,
      TR - V10 - Ping An Insurance (Group) Company of China, Ltd. - When the SQLite Database refreshes during the Offline Content Indexing Job, the Job is taking a very  - 140731-80 CVLT::0137008241      ,
   TR - V10 - Cadillac Jack, Inc./ Lazer-Tron Division - Enable AFCORE for One-Pass backups - 140804-484 CVLT::0066006012   ,,
     TR - V10 - Rackspace Hosting - CCM Import Fails: Arithmetic overflow error converting expression to data type int - 140722-417 CVLT::0280009019     ,,,
TR - V10 - Ping An Insurance (Group) Company of China, Ltd. - Unable to Offline Content Index Jobs that have been re-picked for Content Indexing.  The job goes pen - 140807-44 CVLT::0137008245,,
TR - V10 - Silver Spring Networks - Several clients have absurdly large synth fulls - 140805-437 CVLT::0237008642,,,
      TR - V10 - Hoare Lea - DDB Seed Workflow failing - error executing command [MoveDDBClientCacheServer.exe] - 140729-253 CVLT::0186020586      ,,,
      TR - V10 - LifeNet Health - Archived/Indexed PST's not showing up in end-user search but show in Compliance Search - 140723-531 CVLT::0202019163      ,,,
 TR - V10 - NIH - NLM National Library of Medicine - Infinite Volume for NFS snap backup completes, but fails to find data when browsed. - 140717-389 CVLT::0240017738 ,,
Amit Kumar Shakya,,,
Keerthana,,,
 TR - V10 - Stericycle, Inc. - Search returns hits that don't contain the search query - 140807-465 CVLT::0186020813 ,,
  TR - V10 - Environmental Resource Management - End user search not returning hits after updating to SP7 - 140807-241 CVLT::0203009272  ,,,
TR - V10 - ARUP - Data Analytics Job waiting - Does not prompt the user for the media required. Only shows no resources. - 140731-33 CVLT::0203009296,,,
     TR - V10 - DOI | US Geological Survey (USGS) - SD - Explorer plug-in not displaying status icons or Edge context menu items for protected files - 140701-393 CVLT::0074010886     ,,,
TR - V10 - Ping An Insurance (Group) Company of China, Ltd. - Content Store does not return search results when searching Chinese strings - 140812-130 CVLT::0137008322,,
 TR - V10 - Howard Hughes Medical Institute - CI job failing - reading linux via windows shared path / MA - v10 SP7 - 140809-27 CVLT::0203009316 ,,,
" TR - Pennsylvania Turnpike Commission - V9 SP14 - cvrecallmailbox is not working correctly when encountering a folder that contains a ""\"" in the name. - 140522-439 CVLT::0048011499 ",,,
     TR - V10 - U.S. Coast Guard TISCOM - v10 SP7 Windows iDA Synth Full are failing due to FsIndexedRestore crashing during the backup. - 140806-388 CVLT::0092009217     ,,,
    TR - V10 - Teck Resources Limited - Archive Index failure on MA during Oracle backup - 140807-334 CVLT::0241011426    ,,,
       RE: TR - V10 - SCHUNK GmbH & Co. KG - Cannot execute pre/post scripts after upgrading to version 10 - 140810-13 CVLT::0236007983       ,,,
   RE: TR - V10 - BT Global Services - v10 SP7 Windows File System iDA backup is failing at 25% with an error in regards to 'pre-install mode or over connections authent - 140812-416 CVLT::0092009261   ,,,
" TR - V9 - Telstra Corporation Limited - Not able to recall archived messages from Outlook. CVEAAddin.log reports ""Failed to open the archive File. MAPI Error 0x800 - 140714-72 CVLT::0144016702 ",,,
   TR - V10 - RONA, Inc. - WebConsole file version restore does not restore the file version selected but instead restore the latest version - 140730-280 CVLT::0056007230   ,,
   TR - Johns Hopkins University - Change Journal scan returning entire drive for backup - 140624-495 CVLT::0074010152   ,,,
  TR - V10 - Airservices Australia - SE seeking approval from Development to expand Air Services Australia CI nodes maximum object count from 30 million to 60 millio - 140813-34 CVLT::0137008351  ,,,
"     TR - V10 - City of Tampa - Event Viewer keeps displaying ""not allowed to connect with built-in certificates"" for a client - 140723-293 CVLT::0089014219     ",,,
  TR - V10 - Mouvement Des Caisses Desjardins (le) - AIX client fails to install - 140722-188 CVLT::0241011502  ,,,
  RE: TR - V10 - Rinnai Australia - Unable to Add Clients to the Commserve with Certificate Errors - 140313-43 CVLT::0129003865  ,,,
 TR - V10 - ahd hellweg data GmbH & Co. KG (SPLA) - IndexingService.exe is using 100% CPU and spawning many times - 140729-5 CVLT::0098014179 ,,,
  TR - V10 - Farm Credit Services of America - Resolve AuxCopy.exe crash - 140805-310 CVLT::0203009420  ,,,
TR - V10 - Colorado Mesa University - OES FS restore: No valid data for the archive file in any Storage Policy Copy - 140717-518 CVLT::0237008638,,,
            TR - V10 - Grupo Uninter - Discover why SQL backups (trans logs) are causing the CVD CPU usage to spike on the Commserve. - 140819-247 CVLT::0231009244            ,,,
    TR - V10 - DOE - Office of Legacy Management (S.M. Stoller) - Assistance to setup Afcore - CommCell 1 - F9757 - v10 SP7 - 140815-280 CVLT::0203009381    ,,,
TR - V10 - El Centro Regional Medical Center - Assistance Generating extmetacore.properties - 140616-440 CVLT::0186021328,,,
 TR - V10 - Ping An Insurance (Group) Company of China, Ltd. - Recall from outlook add in is slower than Symantec Enterprise Vault - 140815-28 CVLT::0207018084 ,,
TR - V10 - Farm Credit Services of America - Resolve AuxCopy.exe crash - 140805-310 CVLT::0203009420   ,,,
    TR - V10 - State of Wisconsin - To Resolve AuxCopy.exe Crashes - 140815-284 CVLT::0203009448    ,,,
  TR - San Juan Unified School District - To consider increasing doc limit on one indexing instance for dual instance CI Cloud. - 140819-304 CVLT::0202019649  ,,,
  TR - V10 - DOI | US Geological Survey (USGS) - SD - Explorer plug-in not displaying status icons or Edge context menu items for protected files - 140701-393 CVLT::0074010886 ,,,
"TR - V10 - New Plymouth District Council - When attempting to download email from the WebConsole end users receive error message ""download failed"" - 140716-573 CVLT::0144017084",,,
RE: TR - V10 - Cerner Corporation - To figure out why offline content indexing is failing after multi instanced Solr CI was implemented. - 140820-156 CVLT::0203009483,,,
  TR - V10 - Stevens Capital Management LP - Customer is recieving event alert and is concerned the document count has not changed in the event since it started - 140818-413 CVLT::0066006245  ,,,
   TR - V10 - BAM Nuttall - Content Indexing Errors on job. (Install Files Corrupt) - 140723-111 CVLT::0112010328   ,,,
 TR - V10 - ARUP - Unable to delete or disable schedules for Data Analytic jobs - 140730-544 CVLT::0139004452 ,,,
 TR - V10 - ARRIS Group, Inc. - need to either raise 30 million objects per node limit and/or enable disabled nodes - 140805-410 CVLT::0185012924,,
  TR - V10 - City of Bellevue - To allow for the  maximum  amount of Documents that can be Content Indexed on one Node. - 140806-362 CVLT::0066006250 ,,,
